"grass_date","is_cb_shop","shipping_channel_id","orders","gmv"
"2021-12-08","1","100001","52506.0","294714.4457474315"
"2021-07-09","1","100001","33030.000000000015","135694.1091087514"
"2021-12-01","1","108001","2666.0000000000005","5759.0700905552"
"2021-11-05","0","100003","8601.0","47585.3839695299"
"2022-03-25","0","100008","7.0","29.3746971289"
"2021-08-02","1","108001","106.0","632.9021838475"
"2022-05-10","1","108001","1643.0","7166.0952467366"
"2022-01-01","0","100009","14.0","22.5548679540"
"2022-01-01","1","108004","9.0","115.7738359443"
"2021-11-10","1","108005","2.0","59.8768475026"
"2021-08-17","1","100001","43907.99999999998","203878.3893417646"
"2021-12-21","1","108002","471.00000000000006","8415.6534931711"
"2021-03-10","1","100001","1567.0","10634.2745080513"
"2022-01-13","0","100007","32401.999999999996","86643.6805876860"
"2022-04-13","1","108002","750.9999999999999","14779.9380055260"
"2021-12-02","0","100008","8.0","18.8643487389"
"2021-12-13","0","100004","2005.9999999999998","10292.6722807126"
"2022-05-17","1","100001","50853.99999999993","326048.1812147326"
"2021-11-12","1","108002","967.0000000000002","19330.3498745483"
"2022-05-09","1","100001","41436.99999999999","271128.8896158431"
"2022-03-19","1","108005","60.0","2248.2149876024"
"2021-08-22","0","100004","30.0","263.4741299742"
"2021-10-10","1","108005","3.0","119.1019779640"
"2021-08-15","0","100003","6.0","4.8729829769"
"2021-12-09","1","108001","1253.0000000000002","4415.3433162069"
"2021-11-24","0","100008","22.0","88.0713689498"
"2022-02-08","1","108005","1.0","38.9149381428"
"2021-12-16","1","100001","75337.0","353956.5383608691"
"2022-02-09","0","100009","243.0","408.0202438352"
"2022-03-13","1","108002","723.0","12129.6981983988"
"2022-02-09","1","108004","22.0","452.1814921614"
"2022-05-22","1","108002","726.0","12301.8917618648"
"2021-07-10","1","108001","141.0","781.0502149518"
"2022-04-08","1","100001","36202.99999999999","247698.2320509552"
"2022-01-16","1","100001","70088.0","377857.4754082958"
"2022-05-15","0","100003","20329.000000000004","128105.2230639577"
"2022-01-09","1","108001","1864.0000000000002","6093.7614373183"
"2021-07-02","1","108001","286.00000000000006","1546.6159224830"
"2022-03-07","1","100003","32.0","115.6808249142"
"2022-05-02","0","100007","18533.0","88387.2828114599"
"2021-10-23","0","100004","651.0","2956.0452927090"
"2021-05-12","1","108001","5.0","51.2988860328"
"2022-05-13","0","100009","69.0","162.2463377975"
"2021-09-20","1","108005","1.0","3.8913634435"
"2021-06-12","1","108001","36.0","472.1321163740"
"2021-05-04","1","108001","3.0","16.9948734142"
"2021-06-04","1","108001","17.0","212.7150989252"
"2022-05-21","0","100009","3.0","30.6072778391"
"2022-03-19","1","100001","43719.0","288199.9577281637"
"2021-12-12","0","100009","2038.0","3070.8695982139"
"2022-02-02","0","100008","121.0","734.2950960118"
"2021-06-19","1","100001","29755.999999999996","107422.5723162466"
"2022-02-14","1","100007","1.0","0.4804313351"
"2022-03-12","1","108001","1631.0","6144.3663458848"
"2021-11-18","1","100001","65807.00000000004","374424.1112380055"
"2022-04-19","1","100001","80226.00000000001","342244.9993716585"
"2022-02-08","1","100001","79543.99999999993","329147.1344504986"
"2021-10-15","0","100004","820.9999999999999","5166.0373944159"
"2021-10-03","1","108001","601.9999999999999","2146.0733641660"
"2022-02-21","1","108002","649.0","12545.3665304339"
"2021-12-24","0","100007","3114.0000000000005","16111.5874951565"
"2021-10-10","1","100001","178706.99999999872","520278.0785220626"
"2021-10-18","1","100001","45853.999999999935","237464.9329703449"
"2021-05-11","1","100001","20380.00000000001","93141.8141893178"
"2021-10-11","1","108001","562.9999999999999","1915.0696289954"
"2022-01-19","1","108005","22.999999999999996","1048.3971603534"
"2022-04-12","1","108004","10.0","176.0464813382"
"2022-03-24","1","108002","442.0","7401.7764382099"
"2021-09-14","1","108002","340.0","7377.1724589825"
"2022-05-08","1","100003","29.0","180.9482869284"
"2022-03-05","0","100008","4.0","13.7024955110"
"2021-10-23","1","108002","349.00000000000006","7319.7249258964"
"2021-10-16","0","100003","3447.0","19041.6911789213"
"2022-04-12","0","100009","664.0000000000001","1661.0788661705"
"2021-11-23","0","100007","879.0000000000001","2798.2135634927"
"2021-11-11","1","108001","7008.999999999999","11789.5712527645"
"2022-05-21","1","108004","25.0","475.0243263680"
"2021-07-29","0","109000","4.0","1.9669591215"
"2022-03-17","0","100003","15845.0","121415.2915390999"
"2021-11-23","0","100004","1706.9999999999998","10729.1812903606"
"2021-12-12","1","108004","37.0","501.9065908612"
"2022-02-19","1","108005","45.0","1702.8158416852"
"2022-05-13","1","108004","16.0","404.7029641264"
"2022-04-25","0","100003","18951.00000000001","137885.8866108151"
"2022-04-24","0","100007","11488.000000000004","64569.3721827730"
"2021-11-14","1","108001","1492.0000000000002","4782.4872182205"
"2022-02-22","1","108005","31.999999999999996","1056.3224547507"
"2021-11-15","0","100008","3.0","3.1086847220"
"2022-01-15","0","100009","150.0","298.2515414580"
"2022-01-04","1","108002","617.0","11222.3406835834"
"2021-10-24","1","108005","3.0","118.6899909143"
"2022-04-22","1","100001","38660.00000000001","265670.8823932663"
"2022-04-02","1","108005","62.99999999999999","2191.0753013693"
"2022-05-05","1","108002","789.0","14683.2219578544"
"2022-02-23","0","100009","407.0","982.2951924813"
"2022-03-28","1","100007","11.0","95.3591150889"
"2021-12-15","1","108004","11.000000000000002","152.9860071485"
"2021-07-16","1","108001","136.0","717.7166529830"
"2022-01-23","1","108004","9.0","100.8727205192"
"2022-02-18","1","100003","1.0","3.4586251814"
"2022-05-05","1","100011","6.0","4.8364328576"
"2021-06-27","1","108002","13.0","0.0000000000"
"2022-01-27","0","100007","9071.0","36838.4575415720"
"2022-01-23","0","100009","174.0","265.8936795166"
"2021-12-30","1","100001","60262.00000000001","317830.8159342083"
"2022-03-25","1","108005","75.0","2641.6263378631"
"2021-11-21","1","100001","54952.0","327715.5543644829"
"2021-11-26","0","100004","4211.0","18306.2516672558"
"2021-10-26","1","108002","379.0","8516.3787876536"
"2022-04-14","0","100011","1046.0000000000002","2733.3960902912"
"2022-02-23","1","108004","13.0","271.7627107355"
"2022-04-08","0","100008","2.0","12.8135907845"
"2021-12-22","1","100001","52128.000000000015","257517.9876667930"
"2022-02-04","0","100007","9121.999999999998","43810.7035201072"
"2021-07-23","1","100001","31901.99999999998","139457.5444482692"
"2021-11-19","0","100003","10119.999999999998","56042.7520366779"
"2021-08-24","1","108001","285.0","853.8476391378"
"2021-12-04","1","108002","479.0","9633.3761626989"
"2022-04-16","0","100008","5.0","38.2353329717"
"2022-02-10","1","100003","1.0","7.2545131600"
"2021-12-02","1","108005","3.0","84.1697454919"
"2022-04-20","0","100003","18287.000000000004","129485.1714205738"
"2021-12-28","0","100003","12739.000000000004","72863.1425053935"
"2022-01-15","1","108004","13.0","225.3311272459"
"2021-12-15","0","100009","346.0","820.2691359735"
"2022-04-28","0","100003","16136.999999999989","115185.6235228323"
"2022-05-16","1","108001","1833.0","8806.7644166451"
"2022-03-27","1","108002","613.0","10592.0285389821"
"2021-09-05","0","100004","184.0","1288.7952824586"
"2021-11-26","1","108002","1665.0","32108.2630678992"
"2022-04-27","1","108002","474.0","8127.1302092375"
"2021-11-01","1","108005","2.0","49.8382839785"
"2021-07-26","1","100001","32243.99999999996","153641.6775438144"
"2021-05-05","1","100001","16243.000000000004","73066.9974130354"
"2022-01-19","0","100008","35.0","336.6439244212"
"2022-05-01","1","100007","75.0","510.6269051337"
"2022-04-06","0","100009","369.0","1526.1840528906"
"2021-08-08","1","108002","87.0","1418.6070473015"
"2021-08-19","1","108001","433.99999999999994","1457.6120411276"
"2021-08-31","0","100004","123.0","1211.2904490037"
"2022-01-31","0","100003","18408.000000000007","106567.0559441207"
"2021-11-09","0","100007","861.0","2576.0173480546"
"2022-05-18","0","100011","4351.0","16580.3589401608"
"2021-10-09","0","100004","803.0","4067.1170503235"
"2022-01-07","1","108002","454.0","8311.4836852318"
"2021-12-05","1","108005","5.0","135.9111055258"
"2021-04-20","1","108001","1.0","16.2302027917"
"2021-04-28","1","108001","3.0","29.8194192217"
"2021-08-26","1","100001","43816.99999999994","194574.7011789543"
"2021-09-08","1","108002","248.0","4339.6014192920"
"2021-08-27","1","108001","159.0","702.4848188424"
"2022-03-24","1","100003","1.0","3.0112784458"
"2022-02-26","0","100009","600.0","1973.7483670721"
"2022-03-11","0","100003","21259.0","120782.3946676201"
"2022-02-02","1","100001","186095.9999999999","520444.0324142788"
"2021-03-27","1","100001","5179.0","31497.5403284222"
"2022-01-26","1","108001","2435.9999999999995","8175.2390057779"
"2022-04-06","1","108004","15.0","324.5831727867"
"2021-10-28","1","108004","2.0","30.8578790172"
"2022-04-25","0","100011","895.0","2337.9147320085"
"2022-03-18","0","100007","12421.000000000004","60467.0639210237"
"2021-09-03","1","100001","46571.00000000001","203834.1911353571"
"2022-05-06","1","108005","107.0","3317.7166835818"
"2021-12-25","1","100001","47446.00000000001","233890.3600741934"
"2021-09-01","0","100003","371.0","2930.2046044197"
"2022-03-29","0","100009","363.9999999999999","1545.5381712457"
"2022-03-10","0","100007","16562.000000000004","73714.7856718001"
"2022-04-10","0","100007","10889.999999999996","58371.2122867414"
"2022-04-18","0","100007","12300.999999999998","63907.6644912598"
"2022-04-17","0","100011","565.0","1946.3472702100"
"2021-10-04","1","100001","58564.99999999988","233112.6405416346"
"2022-02-07","1","108002","575.0","11924.5176073033"
"2021-11-29","1","108002","817.9999999999999","16022.1453219155"
"2022-05-20","0","100008","43.0","236.6909374716"
"2022-03-29","1","108004","22.0","266.6380991349"
"2021-09-08","0","100004","344.0","2159.9243300819"
"2022-02-26","1","108004","12.0","202.1049714605"
"2022-03-23","1","100001","42069.99999999998","285882.7455709194"
"2022-04-28","0","100007","11591.999999999998","58382.8439731925"
"2022-03-08","1","108001","2395.0","7461.5462885516"
"2022-03-20","1","108002","673.0","11926.3160985924"
"2021-10-27","1","108002","384.00000000000006","8058.7400456256"
"2021-11-22","1","100001","86323.99999999983","437372.1671422525"
"2021-10-19","0","100004","907.9999999999999","6771.8188904948"
"2022-03-09","0","100008","12.0","64.3132861022"
"2021-11-19","0","100007","908.0","2822.7993160104"
"2021-10-23","1","108001","748.0000000000001","2028.4855978211"
"2021-06-24","1","108001","38.0","419.5127880492"
"2022-02-01","1","108004","15.0","247.6032601879"
"2021-11-30","1","100001","73959.00000000001","413131.6354892535"
"2022-04-24","0","100009","389.0","1046.8758923614"
"2021-07-25","1","108001","248.0","1109.7220232844"
"2022-04-06","1","100007","12.0","120.4457441877"
"2021-06-16","1","108001","41.0","656.6789193672"
"2021-08-02","0","109000","9.0","4.1827359562"
"2021-06-23","1","100001","31118.999999999993","119494.6423628434"
"2022-03-17","0","100008","7.0","64.7940495724"
"2021-10-22","1","100001","42288.99999999998","220791.1312366368"
"2021-10-28","0","100003","8290.000000000004","37533.9763172718"
"2021-11-04","0","100004","1308.9999999999998","9479.2284344813"
"2022-05-14","1","100011","1.0","0.4663388868"
"2022-04-24","1","108004","6.0","119.1694080768"
"2021-11-29","0","100007","6358.0","38735.6125601296"
"2021-12-07","0","100007","4599.999999999998","24772.2293068229"
"2022-04-07","0","100007","12853.999999999993","61349.1123838021"
"2022-03-07","1","108002","658.0","12161.0799234153"
"2022-04-13","1","100003","94.0","749.7984910901"
"2021-10-06","1","108002","619.0","9281.4901762653"
"2021-11-06","1","108002","543.0","12349.9576501936"
"2021-11-17","1","108004","9.0","157.0166067786"
"2021-12-26","0","100009","122.99999999999999","400.2009071534"
"2021-05-25","1","100001","30286.0","130561.2436717842"
"2022-02-02","1","108005","157.99999999999997","7495.9323079916"
"2021-10-17","1","108001","718.0000000000001","1900.4683376699"
"2022-02-08","0","100008","36.0","164.4391547886"
"2022-01-21","1","100003","3.0","12.4058344118"
"2021-05-18","1","108001","8.0","67.1332779699"
"2022-04-02","1","100001","38387.99999999999","262554.5462906278"
"2022-05-22","1","100003","52.0","485.1263802822"
"2021-10-29","0","100004","1322.9999999999998","5749.5173603603"
"2021-10-30","0","100003","13859.000000000004","42459.0443967838"
"2021-11-06","0","100004","1238.0","6400.3279804984"
"2021-06-18","1","108001","36.0","482.6997440724"
"2022-04-26","1","108004","6.0","107.6894152356"
"2021-09-21","0","100006","1.0","450.4067292728"
"2021-11-25","1","108004","1.0","3.9205225069"
"2022-01-27","1","108002","463.0","9027.4667802039"
"2021-09-28","1","108002","357.0","6372.6960525908"
"2022-02-27","1","108002","637.0","11235.1063283422"
"2022-04-26","0","100009","397.0","1629.3819303456"
"2021-12-26","1","108004","17.0","203.5189272987"
"2021-11-04","1","108002","737.0","13740.8565601623"
"2022-04-24","1","108001","2228.0","9526.1673766302"
"2021-11-28","0","100003","11450.999999999998","49608.9272652993"
"2021-11-23","1","108001","1796.0","4977.0706227545"
"2021-12-24","1","108004","4.0","36.0003848251"
"2022-01-31","1","108005","32.0","1267.7361089696"
"2022-03-03","1","108005","53.0","2418.5903916851"
"2022-05-02","1","108004","8.0","114.7570056664"
"2021-09-23","1","100001","75005.00000000006","314048.9973715295"
"2022-02-22","1","100001","61048.00000000006","354217.0883756770"
"2022-01-28","1","100007","1.0","0.4866941707"
"2021-09-21","0","100003","1621.0","16969.5102503476"
"2021-09-28","0","100004","446.0","4954.8453126017"
"2021-05-26","1","108001","17.0","144.8124751508"
"2021-12-02","1","100001","64914.00000000002","326760.0660306897"
"2021-10-25","1","108001","1288.0000000000002","2567.7614597948"
"2021-06-26","1","108001","20.0","125.5558832131"
"2022-05-12","1","100003","118.0","936.5463333110"
"2022-05-09","0","100009","145.0","432.8832266887"
"2022-05-11","0","10100","4.0","9.5320841643"
"2021-12-28","0","100007","6171.999999999999","29212.1716602362"
"2021-10-14","1","100001","43395.99999999993","218723.4637598368"
"2021-11-15","1","108001","1732.0000000000002","5999.9655792551"
"2022-02-18","1","100007","1.0","1.4412940053"
"2022-04-16","1","108004","7.0","107.6341625902"
"2021-06-08","1","108001","22.0","233.8689230745"
"2022-05-09","1","108004","9.0","86.5200394230"
"2022-05-19","0","10100","10642.000000000004","43044.1253374180"
"2022-01-15","1","108005","31.0","1359.3704007403"
"2021-12-08","0","100009","580.0000000000001","1426.9335371376"
"2022-04-08","1","108004","17.0","244.7556574815"
"2022-04-08","0","100009","258.00000000000006","851.7757873762"
"2022-03-28","1","108002","881.0","13225.5398448323"
"2022-04-16","1","108001","1275.0","6270.0476061845"
"2021-09-18","1","108002","302.0","6222.8131256239"
"2022-04-20","0","100007","12992.000000000002","68579.6172287519"
"2021-11-07","1","108001","1046.0","3412.2073161272"
"2022-05-17","1","108004","56.0","1186.5870768604"
"2021-12-16","1","108004","20.0","407.2584902556"
"2021-05-15","1","100001","20372.000000000007","86221.8871610254"
"2022-04-23","1","100001","37223.99999999999","248981.8906440276"
"2022-04-15","1","100001","40027.99999999999","264815.6382466752"
"2021-11-14","1","100001","83672.99999999994","469888.2309337404"
"2021-11-19","0","100004","1321.0","7924.1116067985"
"2021-05-08","1","108001","5.0","49.2111203050"
"2022-03-21","0","100003","16205.000000000005","114578.5604831947"
"2022-04-16","0","100009","383.0","1002.2784684113"
"2021-10-12","0","100003","3415.9999999999995","18787.8493506944"
"2021-10-07","1","108001","871.0","3879.1701258179"
"2022-02-17","1","108002","599.0","12334.1540221546"
"2022-05-04","1","100003","194.0","1502.2589084171"
"2021-11-07","1","108004","7.0","124.5784995755"
"2022-03-15","1","100001","85395.99999999987","433000.3485656049"
"2021-10-20","0","100003","4640.0","22563.3197397196"
"2021-10-27","0","100004","853.0","4480.7907486448"
"2021-11-27","0","100004","1513.9999999999998","6403.7759553895"
"2022-02-23","1","108005","48.0","2285.0534592762"
"2022-02-15","1","108005","64.0","2719.9586406277"
"2021-09-16","1","108005","3.0","11.4792743009"
"2022-03-13","0","100003","21255.000000000004","119882.5233099078"
"2022-04-03","1","100003","3.0","12.6498420352"
"2022-02-12","1","100001","57815.999999999985","290736.5281408058"
"2021-12-16","0","100009","577.9999999999999","1201.8497725834"
"2022-01-23","1","108005","71.0","3377.9768162251"
"2022-02-25","1","108002","647.0000000000001","13400.4593596173"
"2021-09-24","1","108005","3.0","211.5464139525"
"2022-05-17","0","100009","55.0","149.2186672812"
"2022-01-29","0","100008","24.0","142.4412696412"
"2021-06-27","1","108003","5.0","0.0000000000"
"2021-11-01","1","100001","69538.0000000001","324844.9751249327"
"2022-03-26","1","108001","1295.0","6148.6666990107"
"2022-03-31","0","100003","22867.000000000015","135455.3129618116"
"2022-05-08","0","100007","13975.999999999995","65865.0434814584"
"2022-02-16","0","100008","24.0","97.7797874754"
"2021-12-25","1","108005","19.0","508.1050738709"
"2021-08-04","0","109000","15.0","404.5642433331"
"2021-07-03","1","100001","29461.99999999999","118750.1548350023"
"2022-03-25","1","100001","41703.0","269627.1416563706"
"2021-10-24","1","100001","40194.99999999988","214015.7475069267"
"2022-04-25","1","100003","195.0","1499.1770620753"
"2022-02-01","0","100003","30380.0","149405.4412403895"
"2021-09-01","1","108002","360.0","7181.7417425524"
"2022-04-11","0","100007","13527.000000000002","71327.0459841070"
"2022-03-03","0","100007","36212.99999999999","111359.8367741735"
"2022-05-13","1","100009","5.0","1.1702466405"
"2022-01-08","1","100001","63779.000000000044","331614.8254636929"
"2021-08-22","1","108002","425.99999999999994","9106.0169114547"
"2021-09-15","0","100003","1389.0","10817.3251233665"
"2022-03-30","0","100009","431.0","2148.5118136224"
"2022-01-24","0","100003","29516.000000000004","141724.5404438844"
"2021-03-20","1","100001","2448.0000000000005","12401.0820055557"
"2022-03-17","1","100003","9.0","55.0962793918"
"2022-01-26","1","100001","69348.00000000006","322366.9129923703"
"2021-12-12","0","100008","44.0","130.6585978978"
"2022-05-19","0","100011","3093.0","13354.1399992339"
"2022-03-22","0","100009","375.99999999999994","1440.6723145657"
"2021-09-20","1","108001","237.0","1117.7924141515"
"2021-03-28","1","100001","5833.0","37267.5024483466"
"2021-12-31","1","108002","358.0","6430.7535217928"
"2022-01-12","0","100008","35.99999999999999","178.2235117670"
"2021-10-02","0","100004","642.0","4180.0524492338"
"2022-02-19","1","108004","15.0","260.6830032861"
"2022-05-02","1","100007","432.0","2801.6892417400"
"2021-04-28","1","100001","12964.999999999998","58799.1838221523"
"2021-08-12","1","108001","614.0","1682.2346214056"
"2022-05-07","1","108005","104.0","3652.2239134470"
"2022-01-19","1","108001","2248.0","7970.1013063646"
"2021-11-02","0","100007","57.0","256.1925988023"
"2022-04-29","1","108005","119.0","4443.9315994353"
"2022-03-30","1","108004","18.999999999999996","227.1658959068"
"2022-02-08","0","100009","175.0","354.0010249508"
"2021-04-17","1","100001","10752.000000000004","53125.7803355416"
"2021-08-16","1","100001","43323.99999999997","196993.7478309663"
"2022-01-20","1","108002","464.99999999999994","9535.4012579290"
"2022-02-23","1","100001","55790.000000000015","327127.1219871167"
"2022-01-08","1","108001","1801.0","6285.4070009287"
"2021-12-01","0","100008","8.0","47.5069940355"
"2022-05-07","0","100003","16203.999999999996","107406.8385420342"
"2022-05-01","1","100001","75017.99999999999","370480.6238147736"
"2022-02-01","0","100009","276.0","588.2305180634"
"2021-07-01","1","100001","58842.9999999999","163181.4519791198"
"2021-12-05","0","100004","820.0000000000002","5204.9192742384"
"2021-10-02","1","108005","2.0","75.1849422603"
"2022-01-23","1","100001","67498.00000000003","332354.8347031298"
"2022-01-13","0","100003","57978.99999999997","205748.4314820294"
"2021-12-28","1","108002","373.0","7823.1350552691"
"2021-08-29","1","108002","405.0","7375.0957264970"
"2021-09-09","1","108001","493.0","2113.8728940923"
"2021-08-21","0","100004","40.0","248.7434938431"
"2022-03-14","1","100003","2.0","9.8288874908"
"2021-08-14","0","100003","2.0","0.9055718933"
"2021-12-26","1","108005","19.0","709.4314343207"
"2021-10-18","1","108004","1.0","25.6019823974"
"2021-09-16","1","100001","50853.99999999992","234239.1516966478"
"2022-01-15","1","100001","67935.00000000001","347284.9395798839"
"2022-05-08","0","100011","3232.9999999999995","11593.9604910239"
"2021-09-17","1","108001","249.99999999999997","1173.4726200201"
"2021-09-14","0","100003","981.0000000000002","12461.1634492608"
"2022-03-19","1","108004","18.0","241.7533104913"
"2021-11-25","1","108005","4.0","106.6934820637"
"2022-02-16","1","108001","1798.9999999999998","7535.7720764566"
"2022-04-21","1","100007","121.0","843.5436454966"
"2021-09-29","0","100004","491.99999999999994","5959.3648462056"
"2021-09-22","0","100003","1693.9999999999998","14441.0703321553"
"2022-04-07","0","100011","143.99999999999997","321.7019984741"
"2021-08-09","1","108001","150.0","861.5188392662"
"2022-02-15","1","100001","82018.99999999993","358307.0531786398"
"2022-01-28","1","108002","423.0","8384.0546530303"
"2022-04-13","1","100007","167.0","1043.2915025602"
"2022-05-22","0","10100","24151.0","110894.3426640660"
"2022-05-22","1","100007","58.0","528.4826984849"
"2022-03-31","0","100007","15326.00000000001","68643.8394212858"
"2022-01-09","0","100008","16.0","339.0014709843"
"2021-11-17","1","108005","13.0","219.6126928945"
"2022-02-16","1","108004","11.0","212.6739804012"
"2021-12-20","1","108002","569.0","10112.9668357481"
"2021-08-29","0","100004","120.0","1532.6115053315"
"2022-02-08","1","108004","12.999999999999998","188.1249000398"
"2022-01-21","1","100007","1.0","0.9733883414"
"2022-03-06","1","100003","2.0","6.3839888774"
"2021-09-24","1","100001","41749.99999999994","186861.7209701224"
"2022-02-21","0","100003","23472.00000000001","129616.3419487281"
"2022-04-14","1","100003","128.0","833.7423284847"
"2021-08-22","0","100003","100.00000000000001","755.6554725574"
"2021-08-21","1","108002","370.0","9376.9605002623"
"2022-05-10","1","100009","5.0","4.3505409776"
"2021-05-19","1","108001","8.0","77.4089686351"
"2022-05-06","0","100007","15483.99999999999","74792.0314318354"
"2022-03-31","1","100001","48530.00000000002","300572.4164341600"
"2022-05-02","1","108001","3470.0","9202.7012850759"
"2021-12-24","0","100009","48.99999999999999","210.4404517461"
"2022-04-05","1","108002","474.0","8849.4595964788"
"2021-10-15","1","108001","772.9999999999999","2182.1984069893"
"2022-03-05","1","108002","652.0","11821.2557757904"
"2021-05-16","1","108001","10.0","74.7707373510"
"2022-05-14","1","108002","617.0","11879.1076561404"
"2022-03-29","0","100003","17271.0","115009.0245048948"
"2022-01-05","0","100007","6721.999999999997","28680.4290150627"
"2022-05-20","1","100003","97.0","975.7481292917"
"2022-03-11","1","108005","45.0","2171.6964969187"
"2022-05-13","0","100011","6284.0","20690.4821797504"
"2022-05-02","0","100009","392.0","1434.1724532932"
"2021-08-26","1","108002","435.0","7956.6036868252"
"2021-10-30","1","100001","43040.99999999993","204066.3837036522"
"2022-01-20","1","100001","73194.99999999999","356464.1181802376"
"2022-01-26","0","100003","19745.999999999993","98019.2963531333"
"2021-09-14","1","108001","220.99999999999997","1676.1872054148"
"2021-04-30","1","100001","12725.999999999998","55159.4786033864"
"2021-04-22","1","100001","13738.000000000002","62402.9875412106"
"2021-12-25","1","108002","298.0","5150.6764574365"
"2021-10-04","0","100004","679.0000000000001","3779.7372228068"
"2022-05-15","1","100009","6.0","1.2308609194"
"2021-09-01","1","108005","1.0","35.9393439052"
"2021-10-23","1","108004","1.9999999999999998","35.5288617994"
"2022-05-14","0","100007","18342.000000000007","77015.5831489493"
"2021-08-21","1","100001","38469.999999999985","178389.9550544793"
"2021-11-23","1","108004","4.0","27.0276582954"
"2021-12-31","1","108005","16.0","552.3797555199"
"2021-09-26","0","100004","387.0","2791.0767120104"
"2021-09-22","1","108001","167.0","890.3161958352"
"2021-09-21","1","100001","40624.99999999998","197842.9518088930"
"2021-10-04","1","108002","445.0","7779.9002540644"
"2021-12-05","0","100007","3715.0","19848.8852590299"
"2021-09-27","0","100003","2473.0000000000005","14461.6563883443"
"2021-11-04","0","100007","237.0","817.1966026725"
"2022-02-14","0","100008","81.0","304.4858498319"
"2021-10-15","1","108004","3.0","73.6256619043"
"2021-04-23","1","108001","4.0","24.6679674118"
"2022-02-02","1","108002","1048.0","19089.4966227858"
"2021-09-29","1","100001","45654.999999999956","219251.9242916053"
"2022-04-05","0","100007","10968.000000000002","59526.3391621293"
"2022-03-24","1","108001","1558.0","6313.0868236212"
"2022-04-19","1","100003","75.0","522.6478333508"
"2022-04-06","0","100003","16945.999999999996","117235.8181402343"
"2022-02-28","1","100001","65315.00000000003","370904.9995558140"
"2021-09-03","1","108002","374.0","6458.9812122993"
"2022-03-24","1","108004","12.999999999999998","272.8266397376"
"2021-08-10","0","109000","2.0","0.6037145955"
"2021-04-15","1","108001","2.0","20.9609793902"
"2021-07-10","0","109000","2.0","1259.3581862821"
"2021-05-23","1","100001","104226.00000000032","254850.7845503802"
"2021-09-26","1","108002","291.0","6139.1215472573"
"2021-05-31","1","100001","40576.00000000002","139240.5381850530"
"2022-02-21","1","108001","1651.0","7683.4710818046"
"2022-03-24","0","100009","395.0","1314.1686642006"
"2021-09-15","0","100005","1.0","12.5252331373"
"2022-01-14","0","100008","35.0","132.5282827713"
"2022-02-26","0","100003","19960.0","113648.8764704836"
"2021-05-24","1","108001","12.0","150.7179697228"
"2021-08-25","0","100003","129.0","1771.6291570409"
"2021-04-21","1","108001","1.0","9.7478258321"
"2021-08-19","1","100001","63826.9999999999","269531.6296641427"
"2021-08-27","1","100001","37390.99999999995","176256.1620394092"
"2022-02-19","1","108001","1645.0","7115.6113327790"
"2021-04-20","1","100001","13641.000000000004","65426.3666995214"
"2022-03-04","0","100003","21414.000000000015","124262.8447329453"
"2022-04-10","0","100011","148.0","280.7547652024"
"2021-09-25","0","100003","1633.0","9954.2628473719"
"2022-01-06","1","108005","23.0","914.3537986286"
"2021-06-10","1","108003","2.0","0.0000000000"
"2021-12-10","0","100007","4088.0","21621.3163095801"
"2022-01-06","0","100009","22.0","28.7470778883"
"2021-09-27","1","108001","415.0","1661.5398159844"
"2021-05-29","1","108001","8.0","65.1335867310"
"2021-10-21","0","100008","1.0","8.8667843059"
"2021-11-04","1","100001","77884.99999999985","356499.3171170187"
"2022-04-11","0","100003","19714.0","134985.2246891475"
"2021-10-28","1","108001","1189.9999999999998","2668.7947928788"
"2022-02-19","0","100008","5.0","8.1019940351"
"2022-05-07","1","108004","9.0","91.9684809661"
"2022-05-11","0","100007","17156.0","75564.2636983267"
"2022-03-29","1","108001","1294.0","6821.6933245669"
"2021-04-27","1","100001","13620.000000000007","63093.4043560947"
"2022-01-05","1","108005","12.0","439.6031028505"
"2022-04-29","0","100009","356.0","1126.5341336529"
"2022-05-19","0","100007","11478.000000000002","62228.8823518832"
"2022-04-05","1","100001","35211.999999999985","243669.3096016060"
"2021-06-05","1","100001","26665.00000000001","97092.4896521893"
"2021-09-26","1","100001","43040.999999999956","203005.1993572962"
"2022-05-02","1","100003","328.0","2220.2394400897"
"2021-11-09","0","100004","1343.0000000000002","14480.5474864872"
"2022-04-24","1","100003","47.0","434.6328805781"
"2021-05-21","1","108001","10.0","107.3913262141"
"2022-04-06","1","108001","1163.0000000000002","6650.4103337720"
"2021-08-31","1","108002","361.0","7495.0633754427"
"2021-10-09","1","108002","487.0","8162.1296898983"
"2021-12-18","0","100004","621.9999999999999","4382.4166618905"
"2021-08-07","0","109000","13.0","5.7730208202"
"2022-05-07","0","100009","144.0","416.7544514574"
"2022-03-05","1","100001","55823.00000000002","325571.1961100225"
"2022-03-16","1","108005","95.0","2673.3969951259"
"2021-10-02","0","100003","2815.0","14078.4552670527"
"2022-05-14","1","100001","55935.99999999998","324127.1377653137"
"2022-03-18","1","108002","647.0","11884.6399459747"
"2022-02-26","1","108001","1624.0","7206.4570547950"
"2021-12-18","0","100007","4092.0","20281.4042338045"
"2022-02-05","1","108005","42.0","1799.2129477780"
"2022-04-29","1","108004","24.0","584.8979752366"
"2021-06-10","1","108002","10.0","0.0000000000"
"2021-05-28","1","100001","25134.000000000004","114701.4772743835"
